building_id,mean_temp,std_temp,pct_above_18,pct_below_15
1023,18.984138816204197,5.844545768641554,65.26255374801238,25.075505960501683
1024,18.300571134076307,5.930670892436504,60.56677076362554,28.891553275336456
10243,16.613588711548143,6.203877685396147,49.00492783716203,38.12712942518315
10244,15.57147683217321,6.621471041416644,44.112561855362785,43.50742264353425
10245,16.658860590178094,6.212921310001918,49.217659376454165,37.885353652861795
10247,15.609034445247406,6.6196146267315745,44.65233805104757,43.109179238046536
10249,16.125748179154684,6.232631920815601,46.02041160025599,40.43248341136448
1025,17.53486872476936,6.330902870140377,56.08118802662818,33.82617196592337
10251,12.187532414845629,7.591608770208857,29.20808011964938,65.13034588515931
10252,12.008509422989327,7.606507280151227,27.505075951270868,67.01289667619191
10255,11.938696084553401,7.2207694870670425,25.81820535821627,67.93855714721686
10257,15.25382261163971,7.286487751967271,40.78941795954092,51.16817482389146
10259,12.66127094777323,7.623807544300879,30.474811125791916,63.82762475861368
1026,18.555429889703834,5.711862873686311,62.01062639821029,26.752423564504102
10260,13.676522083570864,7.210035594871451,33.71098305257871,58.08428596964615
10262,14.731669845385383,7.445766350285095,39.14676505293247,53.0778946668661
10263,16.758055885822248,7.070597407631087,49.460809086159195,41.705710541417915
10265,15.090506809314734,7.165853385052337,40.82319578065782,50.52874294346824
10267,16.27306725844759,7.474334230387578,49.0261540167297,43.106698039988665
10268,16.943467701119413,6.975803046143139,51.39137286291382,39.69508610878347
10269,18.611422590642093,6.785548446490963,61.93529743639141,30.375252851894153
1027,14.684621790147476,6.65191354249966,35.71648844400364,52.54415282419716
10276,13.219701271318117,6.9688674802070025,30.511651084942965,61.68954273147798
10277,13.555565236838941,7.040583291942034,32.59736714029653,59.39603290481108
10279,13.942636186821469,7.007725012018557,36.23528185891424,54.93070751276441
10281,13.033708715096232,6.873583628465103,31.344791666666666,59.97604166666667
10282,14.266166344235975,6.788778379987001,37.71402771506963,51.45000520959956
10285,13.984541593520033,7.0389205579800596,35.430533544638145,56.56453600986089
10288,14.547495482038673,6.81988527856573,36.35155931445407,53.628316256066924
10291,12.234534438769124,6.733590740779178,25.19534641430804,66.2036233142328
10292,11.190664063603688,6.442392196537272,20.093057709669203,72.55144795018403
10303,17.635056449430966,6.579461820733889,55.66936090840669,34.50047449196636
10306,14.285963461176982,7.352536082847453,37.1305836851584,55.506185232204544
1031,12.155618785469361,6.847548042356713,25.782240177439796,66.4389258555133
10311,16.358725324621858,6.580580308742445,48.229114912342965,40.9515697825727
10312,16.439975479740585,6.452381717063731,47.67491619713287,41.20604807075102
10315,16.721825278799706,6.39564374229343,49.81712463659383,38.9973339049584
10316,15.988762693849683,6.600565772471884,45.11483244268118,43.4584142279247
10318,17.51029498175299,6.317118840509069,56.812098218990414,32.01812625144905
10323,14.298632362051395,7.365212884524271,38.08606912486762,53.31825037707391
10324,16.41372873256974,7.020956399984351,49.365562745844436,41.40020301992133
10330,14.986834201141788,7.1809242964434885,40.84256599644371,49.57978084773325
10334,15.041507632024734,7.1925422494748785,41.331413836199395,48.95192292480739
10337,13.962380174958442,6.837443078791913,33.9678252469294,56.96232478362872
10340,13.44416981614613,7.494846698126507,32.84182050256235,60.37130174696615
10349,13.658706193126806,7.363082674326635,34.28664088211978,58.24705119273549
10350,16.62487063945644,7.268728672886824,50.76347651731318,40.58250430580191
10354,12.331019323158378,6.729570956380779,26.05642409257988,64.97701484399236
10356,12.47450922537642,6.901578299675324,27.022453803180056,64.86266294227188
10357,11.885810437257154,6.847993120057604,23.81260694630717,69.1189936641539
10363,15.926252873534375,6.925666299273111,45.84058445474439,44.46215345383118
10366,15.809996088272035,6.82800321604364,43.9808304875599,45.33149673333907
10370,15.607130028513337,7.676008043277282,46.578870282673435,46.14070204559879
10371,12.759204834483251,6.916457194621989,27.57308160779537,63.767509135200974
10372,15.67557856028398,7.171835977867952,44.885327964741414,46.923035068150284
10376,14.454650187940926,6.557478461310928,35.388831261321236,52.680714031366605
10382,16.936698237972386,6.3337839359916215,51.24909966261041,36.74261091524824
10386,15.174743386266089,6.7022766771266475,39.48194994154682,49.39504486105047
10388,16.39388783176549,6.6595877143769595,48.63534571241952,40.714518988522904
10394,14.604584837068808,7.002410359731433,37.95009867862137,52.31927435270746
10396,15.39985925746279,6.994919470858788,42.506985463162735,47.57424633631616
10401,17.093884357242583,6.746350976722199,50.801801422618794,39.52747730684513
10405,17.742863194035877,7.100023967059643,57.566009522685235,34.813874788494076
10417,16.04345705372537,6.7088417662723066,45.710297433694834,43.34442893446437
10422,15.156072328979477,7.147866489496951,42.47277891746884,48.32136657724475
10430,14.135463831636258,6.9093415224814,35.45817901083759,55.39485385374625
10437,13.821371298550403,7.790968211772818,37.7450226766085,55.78637866092705
10447,17.16083363316887,6.409029056481265,52.744136870434446,35.748269896193776
10455,15.192436674749137,7.049953320496686,41.82932364956877,48.763050385837495
10456,14.45531174163382,6.628147560825251,36.5048782487497,52.23688885245006
10464,15.16871864753197,6.470013504787654,39.07206572537035,48.73143288054533
10477,12.003814970945639,7.142400287858461,26.384896201171777,66.936566830132
10478,12.380453144482,7.2139869400536,28.44183618653774,65.02569404323897
10483,11.758389886858849,6.862879548335765,23.732151107786407,69.92475413082221
10490,14.561768180710125,7.091820444805579,38.34056761268781,52.97829716193656
10491,17.110480935735424,6.933627229784477,52.198381990854735,39.04006651104787
10493,16.344641458970774,7.00143766637863,47.977569101104955,43.01357135746757
10495,15.859313198297887,6.94485519173069,44.20859706327388,46.39302687381455
10498,15.25692576585412,6.902991890104379,40.67992973976306,49.67921966290035
10504,16.541054068455352,7.042510984405311,49.51857871434176,41.636496104915096
10507,15.402820916296355,6.954868133755387,41.391879901196674,49.09230437180748
10515,11.173655060445178,6.411881115674794,20.76053442959918,71.11045857191797
10522,13.639891411595771,6.7892140998233135,33.12281903620132,56.140951810066156
10524,14.491197241299098,6.38867681085908,35.673126173809116,52.32414205224518
10532,13.544630071800267,6.608863254722888,30.123798218036185,60.265859608385405
10535,14.95988685602795,6.755817691368889,39.832579738482224,50.05193694244164
10538,16.140665492629694,6.574071527481761,46.532744224360655,42.84270041562137
10541,13.535150494462043,6.6182029418941175,30.087527352297595,60.171525375873514
10580,15.135106228208269,7.2099437165149025,42.15090561996554,49.33300740326862
10584,13.23873261608626,6.559767254467204,28.496735392976262,61.20590848797826
10587,14.980509045289745,6.705677510505899,40.426075919314044,47.96047885600533
10588,9.096502943577834,5.939246087644661,13.735118358271182,81.28688562560801
10589,13.411169513751487,6.44897212535143,28.65127110421114,61.44187851736852
10593,13.412548418167896,6.587252948072941,29.58732212160414,60.028460543337644
10594,11.583363070908643,6.461893129918236,21.657864761313036,70.35828932380656
10604,14.249177706755098,7.05604530389035,36.418087528943495,53.1450332012936
10605,14.456898581251254,6.625101969636197,36.37840198727923,52.642426227718175
10608,15.186021571096827,6.703021608758791,40.48279165638473,48.46641796461076
10609,14.410155361022852,6.656773031585004,36.34303140196159,52.787164482540724
10611,12.366092983211631,6.775450642995177,26.131142976472226,66.42767645830433
10612,15.47986099888133,6.439843373497357,40.91695784214479,46.8438755184012
10614,15.51487411383915,6.960868260478602,44.07656633627353,46.20896608165864
10618,15.151563152019422,6.853112967288772,39.48983818932727,49.63407439022859
10628,12.16428011713738,6.666887936934585,24.763538093753247,65.71388975504972
10633,17.09442547611307,7.0457159546904835,53.55928741300573,37.48814543544551
10634,18.374031821281516,6.230563177180336,61.32312811980033,28.64026622296173
10637,16.519654794591858,7.1392429597835285,50.6773616209649,40.61034397167753
10649,13.9018483601014,7.144537961137012,34.77162730422364,56.78241781492158
10650,14.905086839288607,7.14323987250214,40.10140769897925,50.621122156247914
10651,14.991934067281411,6.357489933837534,38.28787144347008,49.977232333024865
10653,13.94430682806041,7.143041932399551,35.43855674190716,55.938995723469944
10655,14.729984466606819,7.238457208753765,41.213887409981226,50.93871717992546
10678,13.683191641354338,6.90159511122169,34.13261955215188,56.5907034957929
10682,10.197542646966285,6.0152839239265194,15.954535887181645,77.5073668701326
10691,14.838820977585073,6.680776305266146,38.27342524038715,50.035281355646596
10692,13.677060710816189,6.912667181643145,32.355757975610274,59.4281396982144
10696,11.427330123255315,6.917850178260111,22.163301745743205,71.88310081855242
10700,13.078338231834575,6.940697732946893,29.747200134100222,61.888298708237734
10701,17.36414142133873,6.333115998713789,53.39396876281358,34.76534834308719
10702,16.871309547837846,6.711079627523793,50.74174992431123,38.92673327278232
10705,15.928373264695844,7.042412911688412,47.39978437714398,43.7165539547192
10706,16.281930156600747,6.3831267273329635,47.047793902224655,40.25078614816696
10707,16.021984442732133,6.656068619698261,46.415407776566475,41.923895551056425
10708,14.389664503287243,6.9186606097074215,37.04901073322126,52.71286323917903
10709,16.098414496294406,7.066750255716787,47.55025467200783,43.198172886947376
10712,14.706611570670333,6.567118278095891,37.585499316005475,51.36798905608755
10714,14.428067721332352,6.825899055584507,37.071086365402046,52.361221583026584
10715,12.635753870613472,6.988721895463174,29.37728029471149,62.52346711062307
10721,13.746505165075227,7.085445300652218,34.23077893568166,56.718225631450125
10722,14.685690746874851,7.007857557001541,38.264175139690394,51.91078135018778
10724,14.313903865677933,6.858889075630383,36.72483810778181,53.27406431785754
10726,13.678381952519315,7.056082052243971,32.2990749551211,58.683944634641605
10733,14.454312658476695,7.243573865643118,37.96002780085097,53.66920377684732
10737,14.07980900060486,6.931462122498117,34.35027689873418,56.93730221518988
10739,13.272967829825516,6.740897010055285,30.03657681986771,60.73632214948639
10742,16.447477598038905,6.642760441619543,47.138136708577186,42.42250287026406
10765,15.07607286368202,6.936016309155147,40.59056195427747,50.27488245976268
10769,16.296858035524977,7.232269496633401,48.05251507828524,43.60518246248198
10772,13.996332315800762,7.2058448072763035,35.33221778278637,55.837858142949834
10773,16.247793546806026,7.253816489761277,48.099925368618514,43.73197248724207
10776,13.422565185970702,6.902944244489597,31.353045374029158,58.84089567152655
10782,16.92930373901433,7.198821420697758,52.40599979730415,39.89459815546772
10786,17.243697448003,6.87249218437768,53.51039772979205,37.48060125038798
10790,15.489721145250376,7.245541076022493,42.8375898217563,48.651507139079854
10791,15.185491988593892,7.093412750950627,39.99764531754575,51.20929763186221
10793,14.181849329433502,6.647908803008134,34.6440707886491,55.54967121232182
10794,15.245031356482787,7.064565716770799,40.18406442254789,50.88614348355258
10797,14.58993563822738,6.900169090005659,37.44609038064879,53.75726607912995
10798,16.27897215939699,6.973021374660069,46.55809994278617,44.016968783578236
10799,14.320075442052413,7.176305769707306,35.65552826362902,56.14810174576746
108,16.93105612391726,6.733354187850434,51.0628849232783,39.02114083371314
10801,14.193818569334082,6.542508896644874,34.05816615053185,55.49795790135092
10803,17.728523669006822,6.741536844356082,56.34023290003913,34.233767332649364
10806,15.904117811332798,6.452682351982544,44.18373650866716,43.56837425653822
10821,18.967483606447107,6.22577108251085,65.0186349327928,26.093576319157087
10822,18.28476639692037,6.748107901939198,61.54281962967293,30.89686058327863
10823,18.59432849364547,6.681524115163312,61.980483010390344,30.25133389497332
10830,15.91332050125914,7.436583718234532,46.82128996488634,45.352900656911004
10834,12.859205197939614,6.724178175658873,27.3990722454416,64.23000964497312
10836,17.526917009369892,7.3758546643028575,55.287369319174736,37.57439940788865
10841,15.946442597998884,7.4136048665961,46.878116316671026,45.31354381480728
10845,15.95541635797122,7.427419304854791,47.008135096580176,45.14303890195473
10849,12.927709425600643,6.910611467892226,28.99430881435185,63.102301623524816
10851,17.589303140023834,7.414350308364934,55.81484157291774,37.24429765713696
10853,12.533006772818338,7.138047937560026,28.384661276718305,64.63412125326585
10855,17.600845307277456,7.381320188244429,55.83733045693434,37.06538452711541
10865,13.013355586527823,7.023740088158308,30.404448835338094,61.69907214079831
10867,16.985796521410673,7.522403721895509,51.263330783422575,41.264680736174235
10869,12.818538541773579,7.111757454027357,29.648205347768027,62.89183155448179
10871,17.037741184306476,7.500367043784493,51.61342127903642,40.84886722110697
10874,17.579390506997015,7.115739255199659,55.668366215916656,36.42503509938668
10882,16.004213819871254,7.2262047644981395,46.33351905027215,45.74493921341733
10884,17.83900821602345,6.929288157336992,57.659668336231285,34.190174655490104
10889,17.19760781750062,7.101931824171192,54.66274755881414,36.736131752479714
10890,16.7365968609131,7.159790142526134,51.211389813937856,40.33637835690935
10893,16.421669263269006,7.073891394285478,49.06862745098039,42.54624491305956
10895,16.057945850185646,5.943969751115791,42.12692026335041,43.47567666422824
10896,13.144881162002301,7.076751077404021,30.472236931689235,61.415386943036545
10905,17.523604844865638,7.06937648941582,55.88171470280721,36.11390582154623
10927,12.111492183374603,7.4942310679132325,28.36405931956964,65.02936900261705
10929,11.833900584535312,7.195920044977838,25.232812634108658,68.12076216633766
10930,18.148480708177242,7.185201213543363,59.74742901092903,33.280817754400765
10931,13.936038282036085,7.155174796507132,34.69058978694024,57.19862267975534
10933,17.25639112753327,7.014710241572047,53.57827353572524,38.062519165900035
10941,13.795905759170214,6.702507621024521,32.99147242751563,56.59351904491188
10945,12.02249757698327,6.241853523921656,22.023410066328523,67.41708934841982
10946,13.156450375447145,7.144433428142682,30.82643243167758,60.95672331690151
10947,9.596646751482341,5.591321606578455,12.431644185198687,81.65633734354113
10949,15.725014320117488,6.995254981341275,44.755395296270386,46.221050176703805
10956,15.05494296235412,7.03883382117172,39.687483549456914,51.335345417536715
10957,14.776452989113174,6.760328681223045,37.53561762753409,51.792881580963076
10959,13.974046870642898,6.918382993957524,35.44861625242376,54.540900108547405
10961,18.224397781656023,6.731311871394136,59.89387737879236,30.810371745643277
10967,15.074344552909098,6.722285266066325,39.44679586377938,49.18064707871732
10970,17.13306359953013,7.0059371186797215,53.49898633946483,37.63387218324435
10972,14.528830958022006,6.5304654019909885,35.06872665288507,52.953976716352955
10973,14.964346592979206,6.7394077196690425,38.73521394942421,50.61100460372733
10975,16.640374189179266,6.570272323849487,47.94751824101037,40.60138075450708
10977,15.525666540349983,6.818931712306758,42.08053992241979,46.97975290925805
10978,15.772533673389352,7.002568688520589,44.55821264174245,45.75839227573819
10980,16.369832835208072,7.115769610127415,47.80514115498241,43.843240128957916
10982,14.872407857580582,7.191126388593446,39.41353722531978,52.07752541816989
10985,18.181520207937933,6.649461388340404,59.51023832057128,30.71496171384324
10987,9.393139799989557,5.404496726481409,11.489445455887418,82.07941740884712
10989,17.51030460400105,6.945279355001881,55.612501655409886,36.18725996556748
1099,15.851445043573575,6.552200082702815,44.221747088954174,44.944701665871925
10993,15.81067998138563,7.210715870562735,45.01033475869159,46.28659543520817
10995,14.443886876351534,7.066389886608825,37.98073113020639,53.07883028224026
10997,17.709856430606038,6.553417800269032,55.96600725639254,35.34359882515549
11000,18.845888978149738,5.460738515032593,63.36819382151989,23.39564907574297
11009,13.749231458992302,7.290323011407555,35.6024682538705,55.73400992720868
1101,16.178605536273544,6.995040470544205,46.67121473574381,44.203218427705764
11012,13.750389234777257,7.317800419193631,35.686757372406575,55.79018654189497
11015,14.028157767395731,7.511136265138132,37.31666517310393,54.57328912387609
1102,14.413981369447164,7.575051934389518,39.94444995536157,52.79238170816387
11024,14.220542476950852,6.628325219523551,35.689953018292194,53.29598475919857
11032,15.54520957483661,7.130442115759995,43.476200068727714,47.21238046711142
11037,14.246146426441296,7.616191829860133,38.2589198473675,54.713196951464106
11038,15.657213053947833,6.990944746612521,43.36712661169261,47.240329844331576
11039,16.069622485563254,6.956647596252289,45.661423674127846,44.539221617261546
1104,16.287390188189264,7.05904208767157,47.1563244587175,42.979065894221804
11040,15.64231229675712,6.987279050920142,43.11259817845482,47.37735906274324
11041,16.076642937562834,6.970848994335603,45.68664942076257,44.81753765298923
11042,15.67443451397968,7.056635143943499,44.53955931845633,46.829743072575255
11043,17.379569393323667,7.324485260503302,55.0038682581786,37.08554376657825
11051,16.824856765628997,7.1797154332097275,52.1210389674919,39.335180055401665
11057,14.7288810932083,7.701980116249649,40.524193548387096,50.608572281959376
11060,14.469642001701256,7.153840414358262,39.35788023799043,52.129275946778755
1107,17.8460399327691,6.189661404517824,57.222453527956695,31.683034948935855
11071,12.210392601102912,6.889643579473506,26.31346356651434,66.15477326369708
11075,12.523911905554058,7.354231230961053,29.86263230085778,63.56685159784634
11078,15.770345931842366,6.746051940563188,44.52054794520548,45.47470108480481
11079,11.698872537199792,6.755806330701347,23.739249692848365,68.55624446412754
1109,13.062371033469956,8.810798386708214,38.593650754113064,53.50155057103358
11090,11.412785636919615,6.7084962212462935,23.313562926876248,69.56507781086222
11093,13.184789698039259,7.0707170351223105,31.268948572587824,61.4762135539351
11096,13.713649358350045,6.821152854051985,32.69352302288326,58.39420349495157
1110,17.93255848698483,6.197104299976571,58.905348863507854,29.975283113358426
11100,11.627069510152385,6.9219911224284285,24.575355587485102,68.91213062897495
11103,12.094931658024333,5.694266705957889,18.59068208250667,70.82164602859685
11104,11.221818803550068,6.7166231656983,22.275959185557966,69.78738630592363
11108,15.49853593749779,8.398780267819895,49.25430098056485,45.26158182138453
11117,16.03835744385154,6.742197741643548,44.34099505382601,46.105407539798
11132,12.290669034085045,7.341385704804243,29.220219097731388,63.98041921849392
11133,13.770875905525278,6.883417722667332,33.421483181214825,57.153000010289865
11136,13.328827792188573,6.692659097920754,29.911950725476416,59.659584142863054
11137,13.414106866873432,6.890823211811849,30.541417450165337,60.265992184017655
11156,16.301361997288847,7.460207960199716,48.473638761173476,43.46862090694798
11160,14.963145526962027,6.973271110043388,39.61935371449592,51.01550852872272
11163,15.00454964870832,7.046121956719305,39.342126135925845,51.26906429170349
11164,15.149605395260057,7.266235077231266,42.298847518908936,49.04491618923553
11165,15.3606474465167,7.183673013904027,43.50594311170685,47.73412706234846
11168,16.024935022364218,6.980198015508753,46.84299440397001,43.55664660542709
11175,15.124498275051902,7.281036216756006,42.260341213616705,48.99838149062061
11176,15.971270920986356,7.002334799026082,46.68016837423556,43.78789082148625
11190,15.311090818931516,7.144324064990565,42.265724545349244,48.78257847793351
11192,13.738028221417736,6.916287652975798,33.93141661316021,57.15678580770969
11195,15.716111050590124,7.2518653707814815,44.871136111636964,46.487005435811454
11198,13.73144646300472,6.277912982865251,29.617361154108107,57.04755123521763
11199,16.76790905844682,6.2519987482203385,49.48049890214365,38.146546845643655
11200,13.452400139825253,7.614235136931551,34.34968483884721,58.94147336398521
11209,15.007724814907155,6.807482191716718,41.024302339289626,48.4851036596662
1121,11.521255125550718,6.644335982167454,21.8731439884261,70.67692073402878
11210,16.460478435563076,6.822043213118,48.93507424245818,41.508588833396786
11215,14.47196221765179,7.165946222045931,37.300737638380724,53.75936753685251
11216,12.075241485550604,6.261117009675819,22.176811896842324,67.51935325089867
11218,15.430143557176823,6.554178737936782,41.45987363892996,47.75373034009947
11224,14.864809817103207,6.4467725496350345,37.97328606303743,50.84822192159972
11225,14.696761234361439,7.245590489752216,39.83673275667723,51.352056858766716
11226,19.363219419881673,6.318172137431238,67.21869190673488,25.095075513650777
11227,17.206045282502455,7.0170424584548465,53.319374543778096,37.583080410311574
11229,15.688717112135834,6.553243887149498,43.02037663842257,44.696849231048816
11240,18.273955371444135,6.675825479809571,60.01472282678274,31.57406221994623
11243,15.178302573967732,6.478065623253676,39.613973861329725,50.99177379722944
11244,18.77830651711422,6.596475837988067,62.88094746264545,28.834262893341595
11249,17.227905902007066,6.608594314029566,53.872351836953605,36.332796996513814
11253,14.578949279065583,7.093034233158632,37.934309099953275,53.34710058636439
11255,17.629665781937653,6.41821213689126,56.094100773260166,33.82077824893989
11258,13.426667187307585,7.300303077976133,32.50932917535346,60.49510327791307
11269,12.690342585801057,7.191372110783094,29.47812030943309,63.22595543239811
11271,16.83428755302601,6.728752091325314,51.37044304451099,39.278116286274916
11272,16.73123042053235,7.601858009900891,50.54557818923681,42.21404799439482
11283,14.05254348228044,6.606361817061902,34.233720841881315,54.62350885191095
11286,13.801163415253392,6.657431583656027,31.518727093948335,59.114150353088405
11395,17.51418457506417,6.739611328269389,55.218124417019446,35.68558513309895
11396,14.999742993671498,6.931508578344233,40.07541171469234,50.07208472727945
11399,14.496463562314139,7.324418849500956,40.68497333865777,49.75805125554955
114,15.051122258705034,7.10907731612955,40.49749734566965,50.60586143552926
11400,14.779924297264266,6.995661781477546,38.35293777636484,52.59241062397041
11404,16.44856282314051,6.731427899779235,47.8773366495125,42.025956157641986
11407,15.809150743148818,6.949592011972238,43.80615600533869,46.71354073503309
11414,15.99778339779778,6.892029036660203,45.69577329854152,44.65958224608907
11417,15.257943469640539,7.367670855226497,43.4124755553327,48.64112721255579
11418,16.878136267071966,6.785341658799606,50.870170771798186,39.63009899996236
11421,14.204180438627926,6.946521999560178,35.238446978440514,55.56068510225751
11424,12.931091856585981,6.7519897039391585,27.8972503617945,63.128798842257595
11427,11.76739763865274,7.0324026114038345,25.352395655989934,67.08154007211819
11430,11.344304161119453,6.87470287205575,23.20339739246823,69.53418047821273
11434,13.527056593877735,7.46951338399085,34.13467341094372,58.56000175556019
11437,13.56390598362051,7.314760772028469,33.75282422051514,58.862403976502485
11438,16.43823959180914,6.553348439685791,46.03803002048241,41.959891168108584
11439,17.47478442928284,6.84033608115553,54.87141148325358,36.578947368421055
11443,15.32968005820211,7.719076371281744,44.6293518591616,48.878187416120625
11449,18.20342600912964,6.723214581496228,59.77057277144906,32.1564566239146
11454,17.415562945401525,7.433386313841841,56.597597768543295,36.86030625604827
11456,16.885241331484885,7.5431775716216025,54.339472826009896,39.270066782934194
11460,18.18861441670815,6.709576828247489,59.40390544707091,32.4579018104198
11463,18.340244745299547,6.702352755564115,60.74032039809681,31.367584792003143
11466,16.317234356832365,6.821383658148713,49.51289700873881,40.8374475275233
11470,16.63108779499643,7.033780441451859,50.26821249351099,40.97378439176328
11471,16.919616826816366,7.095745136660006,52.63630203468674,38.78541472080288
11474,15.49616263800675,7.501215777485978,44.49063593331961,48.33710640049393
11479,12.787465339679116,6.645455269696865,27.011151783434066,63.89716523367668
11480,14.029513836603934,7.020873348271127,35.55026455026455,55.1031746031746
11485,17.016601061853248,7.035014770729337,52.61160065846809,38.72179723056067
11489,15.270827791702215,7.14713408597944,41.565298507462686,49.251865671641795
11497,13.228808216765962,7.0856637667365865,30.78810080625378,61.180434036011576
11498,12.27436531709329,6.962076556584916,27.042300340729657,65.1790908335411
11501,13.895712640864915,6.583853976466467,32.00433682688833,57.655222262378025
11509,14.436766735870794,6.667728622102515,35.334857540144135,54.98108111721686
11510,13.79077925916325,6.7543046220725245,32.33871768326408,58.26017897408988
11511,15.207464222539429,6.830858661067063,39.550069569769526,50.908539861411505
11512,13.584660149331132,6.672376546303029,31.287358866504317,59.657958822227144
11513,13.962854663252264,6.500485980941656,30.852230888297793,59.39918548908225
11514,14.004271038113455,6.862023947885037,33.70317494801527,57.023369851959906
11515,13.637598843851256,6.3835712051970575,28.83670395337926,61.23663481245525
11516,12.960574316056238,6.9303968796687805,28.532433754796177,63.34045785800736
11523,15.404018218379292,6.6310155088772795,41.34657605854679,48.3575535807632
11526,14.827780256517343,7.16795515677217,39.61166159081485,52.11112540928523
11574,14.05207801742009,6.880291346532099,34.41417968423192,56.25500484050245
11575,13.926225323707857,6.783648820885146,33.30848851327795,57.349458422995085
11580,21.083792926177647,5.601482499402823,77.95406089679526,16.226097674728496
11581,21.461501576717374,5.485052630290602,80.01201913182354,14.446008578037917
11604,17.689485872113917,6.895749124165996,56.69712686259982,34.551741170659426
11605,18.676345464793418,6.488582929459724,62.93012718742753,27.966963377869746
11613,19.718169861817778,6.618979512644356,69.82801155987876,24.13477126947205
11614,19.58145854013135,6.576055798414644,68.63798348544111,24.615384615384617
11621,18.366551941928623,6.102708661994006,62.05605546159904,28.05096889967596
11622,16.716317103302533,6.585900726496832,48.36205106913016,39.436717182201924
